timestamp,load
0,0.39737132240898615
1,0.5520195201633101
2,1.8322460559931577
3,3.1618410469518694
4,2.352677300221331
5,2.9064975794842582
6,4.858904158338651
7,4.6507144847785025
8,4.034547510174231
9,5.143445697425205
10,4.558894977195371
11,4.694640504012847
12,5.313569817252827
13,3.5566001111428136
14,3.5896948654349146
15,4.319567639163656
16,3.679862122654655
17,4.388164567532395
18,2.989114645515769
19,2.1039641839753713
20,3.872519015137243
21,1.9427961214362208
22,1.568117789262944
23,-0.2571675878705054
24,-0.19550617962014555
25,-0.313892889332366
26,-1.9548900874504462
27,-1.3428587471489106
28,-2.7005109519350428
29,-2.9871621448782246
30,-3.716899195716253
31,-2.174944153849024
32,-4.02092479871254
33,-5.135566405721154
34,-3.8315932017627903
35,-5.583899226845871
36,-4.472909123996195
37,-6.154960405972873
38,-5.512177970564087
39,-4.071908673861136
40,-3.3393537549258645
41,-3.4196720765042024
42,-3.208052531843331
43,-2.8546901015150357
44,-3.242817592293944
45,-2.039292528541215
46,-1.202606242280438
47,0.6630668198748741
48,0.7548946316547679
49,-0.2678011631899313
50,2.0533624010284415
51,2.1153513374923922
52,2.478462399755233
53,4.063148176116297
54,4.900333523929498
55,5.261790796749136
56,4.218753000344081
57,4.942027761875461
58,5.674639876568193
59,6.327660408566939
60,5.2166606097237675
61,5.418697125537999
62,4.56456115224052
63,4.292432363291897
64,5.620147676837553
65,5.701758724312835
66,4.137925808668468
67,4.516633463357224
68,3.4693088200381066
69,2.0873213581413532
70,2.283211709919335
71,2.59306021427303
72,0.6913391687120406
73,1.3290839635509542
74,-2.6498913087843965
75,-0.5058951583252701
76,-1.670362345409459
77,-2.513013025416296
78,-2.6821252847043313
79,-4.766821833136889
80,-3.7058645291922034
81,-3.523707605347035
82,-2.8273138956521255
83,-4.541840481487971
84,-4.80679488231455
85,-4.5086299417366815
86,-3.237307437283683
87,-3.4863967748286897
88,-3.8739351819358268
89,-2.6661527549654918
90,-2.557871866454304
91,-1.3588911526172942
92,-2.141642475101889
93,-1.2455468791036675
94,-0.6677817480183309
95,-0.87344291960595
96,1.1968962216516583
97,1.8314751788441619
98,2.278185990826569
99,2.7157474551253307
100,2.367703406359671
101,3.717290886831315
102,4.281362292711317
103,4.354944886078879
104,5.241098449589386
105,5.992638348008066
106,7.398577852413766
107,6.166886557134522
108,6.286040312578211
109,5.987667574256119
110,4.3946121592061065
111,5.708186562197061
112,5.498311186875018
113,7.0673603914444065
114,4.521645134107846
115,4.435045018910489
116,3.6322305842358054
117,2.1484747317298276
118,3.3883534771246215
119,2.4441773872496837
120,1.8328255576344494
121,-0.1701409249360497
122,1.0481402232362802
123,-1.8048980120592644
124,-0.7905143249597784
125,-0.0414426443956184
126,-3.06796296603729
127,-3.1498048851383964
128,-2.970405926852075
129,-3.7321781858493908
130,-4.770159876298247
131,-3.592373927024231
132,-4.529842970980884
133,-3.248350362360908
134,-4.225168518832385
135,-2.029450138542402
136,-3.5967296527911814
137,-2.8544159144207124
138,-1.5047201320370074
139,-2.638498598190771
140,-0.9180320523166967
141,0.54229704160048
142,-1.1600818131615795
143,0.9250761257255782
144,1.647906235398735
145,2.7280892585221066
146,1.7645346568101248
147,2.3270518713580346
148,4.397553252493513
149,4.771394883630149
150,5.235928186209439
151,5.753925269053748
152,5.306107241659396
153,6.335200620285234
154,6.6040871100842855
155,5.935743172447959
156,8.052619608915805
157,6.906290643598483
158,5.456586333683223
159,6.7346405494634975
160,5.150381682740335
161,6.206434384450144
162,6.0824103691386675
163,4.017261290362239
164,4.910700903395474
165,3.8936419033746623
166,3.61174335350819
167,3.8400653472234065
168,1.4836895071977079
169,0.43438010741375077
170,-0.30570676921302553
171,-0.8560653897977895
172,-0.8416813675312772
173,-1.0408855651902853
174,-1.57418126646871
175,-1.5550201022273487
176,-2.559725505419863
177,-1.6865704008305848
178,-3.2613545980357053
179,-0.9910889735973569
180,-2.699466121787995
181,-3.83295035200208
182,-3.866343129894233
183,-2.4034197303618865
184,-2.6688972471828825
185,-1.54556630618251
186,-1.296943806273908
187,-1.2320702751690913
188,-1.2974349744547258
189,-1.2352949415741388
190,0.24869281283378486
191,1.9424880743585116
192,2.091274995304158
193,1.5860399381306662
194,3.3726399661935345
195,4.171671065608508
196,3.7529140510390864
197,5.1367872298000075
198,5.562100880689537
199,5.042390463191679
200,6.616356907200823
201,7.078025283651019
202,7.716070125985562
203,7.830265948496975
204,5.937864505634327
205,6.256964274936955
206,7.301657345212271
207,7.100426423286208
208,6.822165167967031
209,9.13895189397995
210,6.092246314487266
211,6.062259657188087
212,5.383201410794564
213,4.564530162870087
214,3.18187982980034
215,3.4098063374948806
216,1.541739828369948
217,1.3279141535077543
218,0.49761393622412897
219,0.3420821496836042
220,1.5517268533387991
221,-2.327619299116998
222,-0.7665257536331259
223,-3.0269393984078987
224,-2.467672511553734
225,-1.4982371849825382
226,-2.51820511616897
227,-3.5494201292124945
228,-3.2922429674079745
229,-2.123546107721313
230,-3.113922436819048
231,-2.1362307908908558
232,-1.9736695469991419
233,-2.1580469795408277
234,0.5196213655275157
235,-0.18667192718919934
236,-1.7601140693260886
237,0.6057462899900775
238,0.5564756026726727
239,2.419315706736712
240,1.7659834092538154
241,2.9708418079267367
242,4.118085048696971
243,5.03602131716155
244,3.9797628743553712
245,5.22620615637084
246,5.61557765700396
247,5.914103315397208
248,8.222490411147064
249,7.433383031325188
250,6.320921967977304
251,8.201513864512876
252,9.217724957610105
253,8.313196515309972
254,6.154133158682128
255,6.782010404263435
256,7.9036559382715
257,5.970631128961149
258,6.4705894484497275
259,6.253514387787093
260,4.358455622737537
261,4.475796876976025
262,1.321081353457342
263,2.463120848032836
264,2.4379454788854606
265,0.9991424933278653
266,2.671833817632721
267,-0.3875302641939591
268,-0.17203558935757846
269,-0.24921468321471138
270,0.31748472532015715
271,-2.4054564223997175
272,-0.6795960171982275
273,-1.8812112137407608
274,-2.8748360522837046
275,-1.8375415274584355
276,-2.0807522435412236
277,-2.6673978085960868
278,-1.9937874634533288
279,-2.137648540045851
280,-1.4393131427211958
